population_id,container_id,container_name,prod_stage,environment,site,site_group,company,org_unit_id,org_unit_name,start_time,end_time,input_name,input_number,year_class,population_name,input_year,input_number_ext,fishgroup,inferred_supplier_code,inferred_month,inferred_year,inferred_year_class,candidate_batch_keys,stage_name,aquamind_stage,stage_source
56CFA031-8B95-4D11-B39E-59DCAE84766C,8C42DC09-A881-4B39-8D78-B7810AD7B8AC,Temp,,,,,,39B56BFF-3297-4B0D-B2C2-88F3EA4F410C,Temp,2024-05-29 14:42:51,2024-05-29 14:42:51,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
5A09C8F4-368A-4C05-8BF7-CE4772595A82,6CACA0DD-368F-4AB7-AC80-693E139C9AEF,Temp,,,,,,7FFA0AEC-78D0-4B97-9B0D-29A175812353,Temp,2024-06-17 16:25:20,2024-06-17 16:25:20,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
5A75D5B7-5998-423F-B121-BB73EBE7E189,89EFCA5B-1347-4707-A88D-4D4197934374,Temp,,,,,,AF321A58-6DA8-4F02-A9BE-755CBB189771,Temp,2024-03-14 15:41:41,2024-03-14 15:41:41,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
5FC1DC55-8F26-4016-8EFE-9BFE858BD74C,293088C4-FAEC-4337-8E33-7577816361F0,Temp,,,,,,36FAB98F-C15F-45ED-B364-40EC9CFB46CB,Temp,2024-05-22 14:45:04,2024-05-22 14:45:04,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
60FA4297-7E83-4BD6-AA61-93772C04EDD1,32930247-784A-4A96-A204-3C0089C5E846,Temp,,,,,,3D16FE68-26A1-49AD-8D74-3ABA3929F0D3,Temp,2024-05-21 13:20:47,2024-05-21 13:20:47,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
6101CEEB-B1A3-49DE-9345-60506499895C,274AF84B-F8DE-4EC3-852C-F321391C990C,Temp,,,,,,50320A60-F1B9-498B-BB3C-CDA12FF29E96,Temp,2024-04-23 11:20:47,2024-04-23 11:20:47,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
6172C1BA-C441-43D8-98E8-B8F5A71CE51E,BA534E29-917D-46BA-BF42-5B7D03A1ACA1,Temp,,,,,,E77E7A33-8DB2-4C78-8D77-CC0656E1FD9F,Temp,2024-05-23 22:56:07,2024-05-23 22:56:07,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
6225A247-B853-4186-AEA6-E04235EB5758,3DA5DFFB-DAF7-4DCB-8B52-CD6D6C604808,Temp,,,,,,9F344522-F476-4D87-9761-360D9144767B,Temp,2024-06-28 23:48:40,2024-06-28 23:48:40,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
669EEE3E-B04F-48C4-926C-3F3277CDC65C,9152691F-7510-47FF-8F38-ECC30C3EA8F5,Temp,,,,,,260EB16E-A44D-499B-AE4D-8C08C554A5EC,Temp,2024-05-30 18:44:29,2024-05-30 18:44:29,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
6874E386-FDB7-4942-BCDF-E74531BB3FA0,02E0FCEB-CC63-431C-B4E1-0000F792C2EB,Temp,,,,,,DCE8C24D-5BF0-4043-A01B-18FC705FDFD2,Temp,2024-03-14 19:46:06,2024-03-14 19:46:06,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
6C79FF44-DF45-44C6-BFF0-C97AF87A3133,D8CDB5DD-774E-43DC-99C7-BE205E521B60,Temp,,,,,,408A8C87-89E1-4F55-B243-97180B279BBF,Temp,2024-06-19 11:32:48,2024-06-19 11:32:48,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
6E101556-7460-4FD2-A8EC-E8FEABDC5745,C2E3A5C9-78DB-4E14-8F36-4E2825084A57,Temp,,,,,,C25DDF8F-24C5-4C4B-8183-DFD7848ECF42,Temp,2024-05-23 11:53:17,2024-05-23 11:53:17,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
6FEC9A1D-7104-4FC6-8275-BE6F77B468F9,BFE34572-0AD1-4310-B29C-3E97C2708A09,Temp,,,,,,0EF5C626-EBEF-4AED-BE80-CC1B2DA41054,Temp,2024-06-05 20:48:40,2024-06-05 20:48:40,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
7268ABB5-867A-40BD-B172-544BFBE67E8C,5AA8BB03-5FE1-4C80-8D1C-1F5B020CF63B,Temp,,,,,,0D640137-01C5-4D69-B850-4ED6E01700B5,Temp,2024-05-08 13:27:22,2024-05-08 13:27:22,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
73372CD5-9BED-4199-99A4-87CD302083A4,F95800D3-4455-4092-95E0-5D9D0E51BA76,Temp,,,,,,1C66E0E5-5877-4EB2-B268-8B45A9269210,Temp,2024-04-13 22:59:26,2024-04-13 22:59:26,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
7D3F3309-6AEC-46B9-B6DB-96E154D8CC49,7453A6AC-4DAF-4811-8C3B-161B06173BDF,Temp,,,,,,AE19110E-8C88-4C1E-ACB6-ED640CEAE780,Temp,2024-06-19 13:43:09,2024-06-19 13:43:09,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
81AE366D-6B66-490F-BDEE-C382A85D08CF,31211606-FD04-4850-961C-B88F4CE974A2,Temp,,,,,,7447A696-95E8-4CF5-8E43-0329C7F38BA3,Temp,2024-03-10 14:41:11,2024-03-10 14:41:11,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
8253537F-31FA-4431-935D-3CCBC8E5D036,503FD0EB-194B-43FB-A36E-8CCC7C6A9A59,Temp,,,,,,F8D78B21-9B2E-4AA2-B447-D1FE7C201E27,Temp,2024-05-23 23:56:07,2024-05-23 23:56:07,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
8B7C1B9F-D823-41D9-ABD2-30AB03F1CD8E,2F9E3467-71E7-4D0D-AC53-6810E519DC28,Temp,,,,,,769FED67-9E64-4727-B258-AA42912F00A6,Temp,2024-06-04 09:11:51,2024-06-04 09:11:51,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
91660352-87A0-468A-AC97-98BC6C3CB881,58F7A91E-5EF0-43B7-8C99-CDA9E9DE90F8,Temp,,,,,,CA620053-D457-4B2D-8117-D71FC6E81AEB,Temp,2024-03-14 15:46:06,2024-03-14 15:46:06,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
95DE4A25-2EE8-49A8-AFBC-60C20437AF5E,E63B0D95-7321-4DE0-A29E-E0AA88EC9E85,Temp,,,,,,06C3B9A7-9CD6-4AC3-8893-82FEB8D10EBF,Temp,2024-06-04 09:26:57,2024-06-04 09:26:57,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
981312B8-EC39-4BB7-B287-2331C2C14BBE,235A9FB7-A4A6-4B4A-9268-17CB9219012E,Temp,,,,,,BC6057F8-84C8-4A0B-B085-A34F42DA20EC,Temp,2024-06-17 20:25:20,2024-06-17 20:25:20,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
9C50682C-F60C-44E6-B26E-A959692F9DF3,96D2BDC8-99AC-435A-88DF-872AB3531425,Temp,,,,,,7E52EBF5-41B0-4796-A457-4D2A0CFE13F0,Temp,2024-03-09 22:29:37,2024-03-09 22:29:37,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
9FDBBA43-F42A-40D4-B2C2-F256350B64BE,7CDCAF12-DD6C-4759-A9AC-A5E9A65BDFD9,Temp,,,,,,85BFB9E3-D24D-4CB8-84F5-D421989FD7EC,Temp,2024-06-19 17:43:09,2024-06-19 17:43:09,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
A6095D99-15C8-4602-A553-8616DE5B9945,C23D4830-A2CF-4C57-9340-66AD2FEA4EBD,Temp,,,,,,856395F9-9B13-4630-B5F0-88B454B080E4,Temp,2024-05-22 11:37:23,2024-05-22 11:37:23,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
A71DD3D8-0260-4B85-ACEF-C6C627429530,D1875040-7087-4709-A283-E43E8192E20A,Temp,,,,,,1784DBC0-1773-42F7-BB53-CED5E8FA588E,Temp,2024-02-19 15:38:18,2024-02-19 15:38:18,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
A80E85C1-6075-4EE2-9618-1A2CD8A831A7,754E76EB-506F-4AA4-BB20-CBD597A9CCAA,Temp,,,,,,A6653C0B-FF0F-4625-9515-8FE5E5BC036B,Temp,2024-04-11 17:37:41,2024-04-11 17:37:41,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
A8692A30-53A3-4ACF-BC8B-8B066C441ADC,06A41328-1158-4B21-BBFE-3D83B102783E,Temp,,,,,,69470B08-2EFC-40B7-9DD4-7E471F5AEBBC,Temp,2024-04-13 23:58:26,2024-04-13 23:58:26,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
AD6908BA-7C7F-4776-B36A-2A10B73A8EE9,947F383B-EBA1-473A-A146-E3C4E860D864,Temp,,,,,,494AFFC9-2872-452C-9F45-AEBCC1F840F6,Temp,2024-03-10 22:43:30,2024-03-10 22:43:30,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
AF40DDF9-D8C1-4F00-A576-2EE91415D106,534A22C3-2DA8-49D7-B255-0029E08302B8,Temp,,,,,,B8A61726-0A13-4A9B-AADA-75DE38768C2A,Temp,2024-04-12 22:28:47,2024-04-12 22:28:47,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
B56BDF1B-BCAD-4FAF-B29E-C906DBACBCEE,67C4B407-0BE9-47E0-BC5C-7CB01BE515C3,Temp,,,,,,D9AB39B0-8405-4BBA-8106-4FE8F84152AA,Temp,2024-04-12 22:33:00,2024-04-12 22:33:00,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
B860985B-7223-49DF-9E04-9870BEE74EDB,08407C00-CA89-44BB-AA0B-1F38B8D4FDD7,Temp,,,,,,D1D4388C-2C69-4323-910C-FBCAB30E614A,Temp,2024-04-20 09:30:23,2024-04-20 09:30:23,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
B895BEB3-F9CC-4F2F-BCE9-B1AE2572DEB9,8BC7F0A8-5E9D-4829-9538-CCC22A702AA7,Temp,,,,,,5C9854EE-7415-459C-B224-957244FC5628,Temp,2024-03-25 21:16:48,2024-03-25 21:16:48,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
BB148799-96C1-4526-B5F9-F10DED6E522F,F13CD676-4CC5-4556-88F7-7AD6BA129BF5,Temp,,,,,,E22F9C54-5CB9-4E72-8209-E730AC9DA82D,Temp,2024-02-23 21:21:10,2024-02-23 21:21:10,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
BB8369C1-4C57-4772-ABB6-82FF6B086488,4DF01BE6-5B19-420A-93E2-D5F410BC5AE5,Temp,,,,,,D1F7C725-B1AA-4CF3-A1E5-6EFF16B0A5BA,Temp,2024-03-14 15:41:41,2024-03-14 15:41:41,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
BD22BB9F-AA6D-48E0-B8A0-6F8F1FCEA677,24D3EB42-31DC-496A-8B8D-30AE3EC58090,Temp,,,,,,8F11F96F-7685-4246-960A-3E093DD39EDA,Temp,2024-05-02 18:44:16,2024-05-02 18:44:16,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
BE40CFD5-B1C4-473B-8EBB-0A864394F05D,BDBD2081-E66E-4381-B1DC-D7CE793BF224,Temp,,,,,,B9C1B825-B908-4629-A599-5CC419998260,Temp,2024-06-17 13:25:20,2024-06-17 13:25:20,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
BEE03D79-3368-413A-80DD-76498DE5A85B,96F36B01-EBEF-4D3D-A5C5-D4C184A0796D,Temp,,,,,,8B23BF37-4BCC-4968-B58C-FFFEBE76B8B7,Temp,2024-05-22 11:40:40,2024-05-22 11:40:40,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
C6D746ED-25D9-463C-B298-2D06B32E1821,08E9A839-E434-42DC-ADF0-CC0EB0538EEB,Temp,,,,,,51CCD6D8-6D54-461E-A87E-B5C0A20D14FF,Temp,2024-05-23 11:56:07,2024-05-23 11:56:07,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
