population_id,container,start_time,end_time,first_stage_token,last_stage_token,resolved_stage,status_at_start_time,status_at_start_count,status_latest_time,status_latest_count,status_compare_basis,status_compare_time,status_compare_count,conserved_count,known_removals,assignment_materialized,assignment_id,assignment_date,assignment_departure_date,assignment_population_count,assignment_biomass_kg,assignment_is_active,superseded_same_stage,short_superseded,superseded_with_operational_activity,external_mixing,subtransfer_touched,long_bridge_companion,parity_outcome
246F31B6-017C-4822-A752-98A4D1D2C935,D6,2025-11-17 07:56:03,2025-11-18 08:51:22,,,Smolt,2025-11-17 07:56:03,24311,2025-11-18 08:51:22,24311,start,2025-11-17 07:56:03,24311,47902,0,Y,62240,2025-11-17,2025-11-18,24311,1261.01,N,N,N,N,Y,Y,N,blank_token_external_mixing_status_match
4E8EAE3C-FA4C-4AE9-9EE6-5C17083581D7,D6,2025-11-18 08:51:22,,,,Smolt,2025-11-18 08:51:22,99594,2026-01-22 00:00:00,99386,latest,2026-01-22 00:00:00,99386,48590,0,Y,62248,2025-11-18,2026-01-22,99386,11921.35,N,N,N,N,Y,Y,N,active_latest_status_match
