population_id,container,start_time,end_time,first_stage_token,last_stage_token,resolved_stage,status_at_start_time,status_at_start_count,status_latest_time,status_latest_count,status_compare_basis,status_compare_time,status_compare_count,conserved_count,known_removals,assignment_materialized,assignment_id,assignment_date,assignment_departure_date,assignment_population_count,assignment_biomass_kg,assignment_is_active,superseded_same_stage,short_superseded,superseded_with_operational_activity,external_mixing,subtransfer_touched,long_bridge_companion,parity_outcome
B84BD98C-4086-4808-AC8D-28B77564FDDD,D2,2025-12-16 10:33:38,2025-12-17 12:46:34,,,Smolt,2025-12-16 10:33:38,33186,2025-12-17 12:46:34,33139,start,2025-12-16 10:33:38,33186,63507,0,Y,62281,2025-12-16,2025-12-17,33186,1566.05,N,Y,N,N,N,Y,N,status_at_start_match
CD9B3F67-6712-498C-A4A4-7AE1D17F00A8,D2,2025-12-17 12:46:34,2025-12-17 12:49:06,,,Smolt,2025-12-17 12:46:34,65869,2025-12-17 12:49:06,65869,start,2025-12-17 12:46:34,65869,132699,0,Y,62284,2025-12-17,2025-12-17,0,0.00,N,Y,Y,N,N,Y,N,same_stage_superseded_zeroed
A63B3748-9946-4D91-B63A-06CE5CC5A8F6,D2,2025-12-17 12:49:06,,,,Smolt,2025-12-17 12:49:06,80861,2026-01-22 00:00:00,80659,latest,2026-01-22 00:00:00,80659,168441,0,Y,62285,2025-12-17,2026-01-22,80659,5579.99,N,N,N,N,N,Y,Y,long_bridge_companion_status_match
