population_id,container,start_time,end_time,first_stage_token,last_stage_token,resolved_stage,status_at_start_time,status_at_start_count,status_latest_time,status_latest_count,status_compare_basis,status_compare_time,status_compare_count,conserved_count,known_removals,assignment_materialized,assignment_id,assignment_date,assignment_departure_date,assignment_population_count,assignment_biomass_kg,assignment_is_active,superseded_same_stage,short_superseded,superseded_with_operational_activity,external_mixing,subtransfer_touched,long_bridge_companion,parity_outcome
876ACAEF-5BE3-4276-9BE4-52F6D55F940C,D1,2025-11-12 15:57:15,2025-11-12 16:01:52,,,Smolt,2025-11-12 15:57:15,51362,2025-11-12 16:01:52,51362,start,2025-11-12 15:57:15,51362,94357,0,Y,62232,2025-11-12,2025-11-12,0,0.00,N,Y,Y,N,N,Y,N,same_stage_superseded_zeroed
E2CCF882-96DC-4BAE-B041-038211291B62,D1,2025-11-12 16:01:52,,,,Smolt,2025-11-12 16:01:52,100501,2026-01-22 00:00:00,100419,latest,2026-01-22 00:00:00,100419,184138,0,Y,62233,2025-11-12,2026-01-22,100419,14194.23,N,N,N,N,N,Y,Y,long_bridge_companion_status_match
