population_id,container,start_time,end_time,first_stage_token,last_stage_token,resolved_stage,status_at_start_time,status_at_start_count,status_latest_time,status_latest_count,status_compare_basis,status_compare_time,status_compare_count,conserved_count,known_removals,assignment_materialized,assignment_id,assignment_date,assignment_departure_date,assignment_population_count,assignment_biomass_kg,assignment_is_active,superseded_same_stage,short_superseded,superseded_with_operational_activity,external_mixing,subtransfer_touched,long_bridge_companion,parity_outcome
DB2D7EDE-D270-4AED-B86C-6AE7A5882A7B,B05,2025-09-11 10:26:00,2025-09-11 14:48:03,Fry,Fry,Parr,2025-09-11 10:26:00,17208,2025-09-11 14:48:03,17208,start,2025-09-11 10:26:00,17208,33527,0,Y,62162,2025-09-11,2025-09-11,0,0.00,N,Y,Y,N,Y,Y,N,same_stage_superseded_zeroed
D0A5EB82-9FB4-483F-8860-3DE317595A15,B05,2025-09-11 14:48:03,2025-10-07 14:57:53,Fry,Fry,Parr,2025-09-11 14:48:03,48294,2025-10-07 14:57:53,52100,start,2025-09-11 14:48:03,48294,93005,10,Y,62165,2025-09-11,2025-10-07,48294,1225.70,N,Y,N,Y,Y,Y,Y,long_bridge_companion_status_match
65B1E056-FD05-49D6-AE30-D6C7F276E4D5,B05,2025-10-09 14:36:03,2025-10-10 10:20:08,Fry,Fry,Parr,2025-10-09 14:36:03,13443,2025-10-10 10:20:08,13276,start,2025-10-09 14:36:03,13443,23989,167,Y,62188,2025-10-09,2025-10-10,13443,635.85,N,Y,Y,Y,Y,Y,N,status_at_start_match
1EEE93CC-D029-4350-B0B6-637B38B33D9F,B05,2025-10-10 10:20:08,2025-10-10 14:40:44,Fry,Fry,Parr,2025-10-10 10:20:08,29127,2025-10-10 14:40:44,29127,start,2025-10-10 10:20:08,29127,52970,0,Y,62190,2025-10-10,2025-10-10,0,0.00,N,Y,Y,N,Y,Y,N,same_stage_superseded_zeroed
82675FCF-F154-4824-9FB4-70D8EA763127,B05,2025-10-10 14:40:44,2025-10-13 13:54:23,Fry,Fry,Parr,2025-10-10 14:40:44,59121,2025-10-13 13:54:23,58739,start,2025-10-10 14:40:44,59121,107810,387,Y,62194,2025-10-10,,59121,2458.25,Y,N,N,N,Y,Y,Y,long_bridge_companion_status_match
