tag_id,tag_name,description,unit,min_eu,max_eu,parameter_hint,sensor_id,container_id,parameter_id,notes
e9a9ffce-fd98-4901-9068-b6bcb36a90dd,H022_D01_M01_XS523.PV,Dispenser. Mere end et kar der skal løftes,,0.0,10.0,,,,,
dd4d65bf-3e2e-4f8e-ac00-4296dd58eac7,H022_D01_M01_XS524.PV,Dispenser lift. Højre arm i nederste position,,0.0,10.0,,,,,
a171ef87-fafc-4f08-8850-4bf146117425,H022_D01_M01_XS525.PV,Dispenser lift. Højre arm i midt position,,0.0,10.0,,,,,
a2f61f76-8d7b-4441-b006-1f3bd8519f01,H022_D01_M01_XS526.PV,Dispenser lift. Højre arm i øverste position,,0.0,10.0,,,,,
e4af6929-ffb4-437b-ab1d-96eabb7eaeba,H022_D01_M01_XS533.PV,Dispenser. Kar på vej ind i Dispenseren,,0.0,10.0,,,,,
85e7ee10-e2f2-4bd7-8c99-24b8a4474d62,H022_D01_M02_EM031.PV,Kør Is separator,,0.0,10.0,,,,,
6fda5b45-a495-4484-98f0-924b86a163af,H022_D01_M02_EM032.PV,Kar Tipper. Kør indføringsbånd 1,,0.0,10.0,,,,,
b8a362f3-47e1-459e-aa21-fe7f9c5bd767,H022_D01_M02_EM033.PV,Kar Tipper. Kør indføringsbånd 2,,0.0,10.0,,,,,
73dc477c-bfa1-470e-abff-40ed3f1f0e4d,H022_D01_M02_EM041.PV,Kør Materiale transportbåndet,,0.0,10.0,,,,,
cdc1efd3-abf8-4034-a934-0e63e175967a,H022_D01_M02_EM042.PV,Kør Rullebanen,,0.0,10.0,,,,,
8bbd3625-6665-4fa0-be7e-b5d17975762f,H022_D01_M02_EM043.PV,Kør Udfødningstransportøren,,0.0,10.0,,,,,
122dfcf3-bc9a-499a-8857-aef316fae1e1,H022_D01_M02_EM051.PV,Kar Tipper. Lift op eller Sænke ned,,0.0,10.0,,,,,
3c271ee7-7991-42dd-83d0-4eee60adbd32,H022_D01_M02_EM052.PV,Kar Tipper. Kør transportbåndet,,0.0,10.0,,,,,
6386df2d-3e38-4856-9f0c-f7df96fdbf06,H022_D01_M02_EM061.PV,Dispenser. Lift op eller Sænke ned venstre arm,,0.0,10.0,,,,,
8739614c-e893-426d-9d5c-372b854595fe,H022_D01_M02_EM062.PV,Dispenser. Lift op eller Sænke ned højre arm,,0.0,10.0,,,,,
3963a56d-1c8c-483f-80de-e043e65c05da,H022_D01_M02_PC081.PV,Løfte op Rullebanen,,0.0,10.0,,,,,
edfdbef0-d0b4-4895-99d5-e6ae201e1028,H022_D01_M02_PC551.PV,Dispenser. Cylindre ind,,0.0,10.0,,,,,
463c95b8-79fc-4ce2-ae6b-c6da17162575,H022_D01_M02_XS001.PV,Rullebanen i op position,,0.0,10.0,,,,,
3ce37b60-26f5-4b07-9901-1905f234adcf,H022_D01_M02_XS002.PV,Kar på Rullenbane,,0.0,10.0,,,,,
1af57565-9a51-4788-81fc-b9796c470548,H022_D01_M02_XS003.PV,Kar på Udfødningstransportør,,0.0,10.0,,,,,
275994b0-2661-46c3-803f-52e2203e4461,H022_D01_M02_XS011.PV,Kar Tipper lift i øverste position HH,,0.0,10.0,,,,,
bf57de3e-81ef-4ce7-a09a-01e6ca54af35,H022_D01_M02_XS012.PV,Kar Tipper lift i øverste position,,0.0,10.0,,,,,
b3abf834-a126-42a3-b947-aa7a4b2a86a5,H022_D01_M02_XS013.PV,Materiale transportbånd. Materiale sensor,,0.0,10.0,,,,,
8052c754-3c48-4c26-8a27-34d25fc1d446,H022_D01_M02_XS014.PV,Kar Tipper lift i nederste position,,0.0,10.0,,,,,
0b184b6f-0fbf-4cda-a7dd-4fad6296ecb1,H022_D01_M02_XS015.PV,Kar Tipper. Kar på vej ud,,0.0,10.0,,,,,
c775efd7-f3d6-47b2-aef6-1754e155f2dc,H022_D01_M02_XS021.PV,Kar Tipper. Kar klart for at løftes,,0.0,10.0,,,,,
84ce8791-5afb-4d8b-ac24-5c98e6f5a7e0,H022_D01_M02_XS022.PV,Karret står uden for Kar Tipperen. Ikke sikkert at løfte op,,0.0,10.0,,,,,
a697a8df-2c00-462c-b280-7ee4228630b5,H022_D01_M02_XS024.PV,Kar Tipper indføringsbånd 2. Gaffeltruck-sensor,,0.0,10.0,,,,,
17cf0e37-661c-4bce-8c7e-9a47bcc2c327,H022_D01_M02_XS025.PV,Kar Tipper indføringsbånd 2. Ende sensoren,,0.0,10.0,,,,,
174d5919-4379-4457-af8e-b764e7ff29b6,H022_D01_M02_XS026.PV,Kar Tipper indføringsbånd 1. Ende sensoren,,0.0,10.0,,,,,
67546c2b-04df-47c5-8e73-7cffd38b3e48,H022_D01_M02_XS511.PV,Dispenser lift. Venstre arm i nederste position,,0.0,10.0,,,,,
f5945337-e994-43ab-9f85-a3813e8916e6,H022_D01_M02_XS512.PV,Dispenser lift. Venstre arm i midt position,,0.0,10.0,,,,,
b3492ee5-6c83-48b4-b780-6c3f04ea2539,H022_D01_M02_XS513.PV,Dispenser lift. Ventstre arm i øverste position,,0.0,10.0,,,,,
ad620569-c8e2-4fce-a827-0a224a664cb1,H022_D01_M02_XS514.PV,Dispenser. Cylindre inde,,0.0,10.0,,,,,
a74b3cf9-36fa-46e6-888a-d946c9c4d28f,H022_D01_M02_XS515.PV,Dispenser. Cylindre ude,,0.0,10.0,,,,,
15164cf9-4266-4672-834d-1c6f3d12c6c6,H022_D01_M02_XS522.PV,Dispenser. Kar ind i Dispenseren,,0.0,10.0,,,,,
7eab8876-7957-4b31-b13a-0b8bb6fa118e,H022_D01_M02_XS523.PV,Dispenser. Mere end et kar der skal løftes,,0.0,10.0,,,,,
52631176-b0bd-408a-818b-58a8eca296b7,H022_D01_M02_XS524.PV,Dispenser lift. Højre arm i nederste position,,0.0,10.0,,,,,
20a0b548-07d7-458a-9ffa-064aa1a53c73,H022_D01_M02_XS525.PV,Dispenser lift. Højre arm i midt position,,0.0,10.0,,,,,
e36ae058-0435-43ab-b473-4a718322d2f7,H022_D01_M02_XS526.PV,Dispenser lift. Højre arm i øverste position,,0.0,10.0,,,,,
0d7f0312-e222-4683-85e4-7486f75c0dfd,H022_D01_M02_XS533.PV,Dispenser. Kar på vej ind i Dispenseren,,0.0,10.0,,,,,
5352139e-0d93-42da-859f-282e7b9e0723,H022_D01_M03_CV051.PV,Forvasker. Tilsæt vand,,0.0,10.0,,,,,
17aaf1b5-9b96-4ef4-9bcd-af262682d431,H022_D01_M03_EM021.PV,Forvasker. Kør transportbåndet,,0.0,10.0,,,,,
2be31939-6dde-46e2-8b72-c48596aacdf4,H022_D01_M03_EM031.PV,Rotator. Rotere fremad eller tilbage,,0.0,10.0,,,,,
91e047eb-7d36-4ec5-852e-286a825f6585,H022_D01_M03_HH022.PV,Forvasker. Høj vandniveau,,0.0,10.0,,,,,
10d7da9b-b7d6-43f4-98b7-a0052a41c763,H022_D01_M03_LL021.PV,Forvasker. Lav vandniveau,,0.0,10.0,,,,,
123585cc-1ff5-49a2-aa94-95ed62621faf,H022_D01_M03_PC051.PV,Forvasker. Åbne døre,,0.0,10.0,,,,,
2bfe6afd-6f62-4368-bc37-bd31b0d7f98f,H022_D01_M03_PC052.PV,Rotator. Hold kar i rotatoren,,0.0,10.0,,,,,
0529d54a-e859-4109-8a89-0063f912a6ce,H022_D01_M03_PU022.PV,Forvasker. Kør nedre pumpen,,0.0,10.0,,,,,
5c401757-a185-4545-bc52-67d94c014292,H022_D01_M03_PU023.PV,Forvasker. Kør top pumpen,,0.0,10.0,,,,,
19056ff1-c6cc-44ff-9251-6a9c75b04a6b,H022_D01_M03_XS021.PV,Kar står ind i Forvaskeren ved indgangen,,0.0,10.0,,,,,
33973290-6f84-41d5-b73b-c6bfd469bf4a,H022_D01_M03_XS022.PV,Kar står ind i Forvaskeren ved udgangen,,0.0,10.0,,,,,
019a856e-cb57-4ab8-ae40-bb6000a88cf2,H022_D01_M03_XS023.PV,Dør A står åben,,0.0,10.0,,,,,
9e27532f-7071-465e-81d1-79704239ccf3,H022_D01_M03_XS024.PV,Dør B står åben,,0.0,10.0,,,,,
f9f30b6f-68db-435d-a536-bc31577de32e,H022_D01_M03_XS031.PV,Rotator. OK at rotere baglæns. OFF = I bageste position,,0.0,10.0,,,,,
ab3a3fe3-6348-46b4-9a54-2e63f4b45898,H022_D01_M03_XS032.PV,Rotator. OK for at rotere fremad. OFF = I forreste position,,0.0,10.0,,,,,
671dc891-abeb-49c2-9423-424a773d5745,H022_D01_M03_XS033.PV,Rotator. Kar i Rotatoren klart til at rotere,,0.0,10.0,,,,,
fff437c3-a26f-4f77-a2be-a2879b7674f3,H022_D01_M03_XS034.PV,Rotator. Kar klart til at gå til Forvask,,0.0,10.0,,,,,
641f1076-0d31-4447-a70d-993e321b6fdb,H022_D01_M04_CV051.PV,Karvasker. Tilsæt vand,,0.0,10.0,,,,,
14d4a193-63b9-4a45-a9dc-56e8bdb664d3,H022_D01_M04_CV052.PV,Karvasker. Tilsæt varmt vand,,0.0,10.0,,,,,
a1158d2b-3ae7-4c02-a292-90f39fc5a79e,H022_D01_M04_DU052.PV,Karvasker. Tilsæt sæbe,,0.0,10.0,,,,,
d1a18407-eef5-4163-884a-4b617a6f203e,H022_D01_M04_EM021.PV,Karvasker. Kør transportbåndet,,0.0,10.0,,,,,
0893e2c9-50f1-4689-aef2-02541b40400d,H022_D01_M04_EM022.PV,Karvasker. Kør indre dyser fremad eller baglæns,,0.0,10.0,,,,,
38804f3e-8528-4e89-98d7-687ebc3a732c,H022_D01_M04_EM023.PV,Karvasker. Kør ydre dyser fremad eller baglæns,,0.0,10.0,,,,,
d2346ed8-79fe-4a91-9af0-f858812d1835,H022_D01_M04_EM031.PV,Karvasker. Kør højtrykspumpen,,0.0,10.0,,,,,
b3c36423-cd05-4258-93c6-d0f2868d02dd,H022_D01_M04_HH022.PV,Karvasker. Høj vandniveau,,0.0,10.0,,,,,
2f76ba7d-11aa-4ef7-8a63-b9f1ed0ba314,H022_D01_M04_LL021.PV,Karvasker. Lav vandniveau,,0.0,10.0,,,,,
16a22f8d-0100-448a-8041-d12f7565948b,H022_D01_M04_PC051.PV,Karvasker. Åbne døre,,0.0,10.0,,,,,
06121b46-7c76-4826-9687-75fe4453465e,H022_D01_M04_PT062.PV,Pump tryk,,-10.0,50.0,,,,,
ea2cb920-5e67-494b-a3e2-2ff613f3331b,H022_D01_M04_TT061.PV,Vand temperature,,-30.0,110.0,,,,,
f57b90a0-4141-48ac-8f5b-23598f1417db,H022_D01_M04_XS021.PV,Kar står ind i Karvaskeren ved indgangen,,0.0,10.0,,,,,
3dc9d33f-9a39-4cb4-a944-d353107389dc,H022_D01_M04_XS022.PV,Kar står ind i Karvaskeren ved udgangen,,0.0,10.0,,,,,
f6f25a03-6bb8-499e-8b19-800a511d9cac,H022_D01_M04_XS023.PV,Karvasker. Indre dyser. OK at rotere baglæns. OFF = I bageste position,,0.0,10.0,,,,,
3acac77a-599f-4be4-8722-59918af49492,H022_D01_M04_XS024.PV,Karvasker. Indre dyser. OK for at rotere fremad. OFF = I forreste position,,0.0,10.0,,,,,
1370b348-dde5-42b8-b9f7-3d893393722b,H022_D01_M04_XS031.PV,Karvasker. Ydre dyser i udgangsposition,,0.0,10.0,,,,,
1403a0db-0ff8-416f-99d6-a1a315d70274,H022_D01_M04_XS032.PV,Dør A står åben,,0.0,10.0,,,,,
6dd9c10e-1439-450b-9d0e-5beb454bcdce,H022_D01_M04_XS033.PV,Dør B står åben,,0.0,10.0,,,,,
65b9bccc-aa7f-4f76-9d42-385937cd4870,H022_D01_M05_CV051.PV,Karvasker. Tilsæt vand,,0.0,10.0,,,,,
4affee86-154a-401a-a389-8e8492ed6ed4,H022_D01_M05_CV052.PV,Karvasker. Tilsæt varmt vand,,0.0,10.0,,,,,
e5ef26f4-dd4e-4eec-b4c5-425d41e35f3b,H022_D01_M05_CV091.PV,Åbne vand ventil for skyl,,0.0,10.0,,,,,
eafec1de-c016-4487-9fec-5709252963c6,H022_D01_M05_DU052.PV,Karvasker. Tilsæt sæbe,,0.0,10.0,,,,,
c0051404-2395-40bb-816e-70853d4f2740,H022_D01_M05_EM021.PV,Karvasker. Kør transportbåndet,,0.0,10.0,,,,,
c4416e13-269f-4916-b9c9-74f24bd749a4,H022_D01_M05_EM022.PV,Karvasker. Kør indre dyser fremad eller baglæns,,0.0,10.0,,,,,
f3c449da-1fab-4b9f-a31d-69abd6ef4b73,H022_D01_M05_EM023.PV,Karvasker. Kør ydre dyser fremad eller baglæns,,0.0,10.0,,,,,
f7efb59e-a2a2-4859-a5bd-ac85c6fdd9a5,H022_D01_M05_EM031.PV,Karvasker. Kør højtrykspumpen,,0.0,10.0,,,,,
fdf8579b-e1c9-4b34-b318-cb99260fc599,H022_D01_M05_EM032.PV,Kør skyl transportbånd,,0.0,10.0,,,,,
d2338556-001a-483d-a221-095a625093f7,H022_D01_M05_HH022.PV,Karvasker. Høj vandniveau,,0.0,10.0,,,,,
0c05ce2d-f48e-43ac-9566-8ee3e0f6dd4a,H022_D01_M05_LL021.PV,Karvasker. Lav vandniveau,,0.0,10.0,,,,,
117bcfcb-2394-4dc4-ba75-c466458e163d,H022_D01_M05_PC051.PV,Karvasker. Åbne døre,,0.0,10.0,,,,,
e2ae1ef7-6844-48ab-9299-6dfafd5bf609,H022_D01_M05_PT062.PV,Pump tryk,,-10.0,50.0,,,,,
f9249bc6-7022-426d-9a6a-e4ec6fb9f9bd,H022_D01_M05_TT061.PV,Vand temperature,,-30.0,110.0,,,,,
8a82567d-777a-4093-869a-8f22b06432a1,H022_D01_M05_XS021.PV,Kar står ind i Karvaskeren ved indgangen,,0.0,10.0,,,,,
9b608633-02cb-4c38-a192-3a570a211439,H022_D01_M05_XS022.PV,Kar står ind i Karvaskeren ved udgangen,,0.0,10.0,,,,,
e2416a22-bb9c-45c4-b1fb-1bd7b219410f,H022_D01_M05_XS023.PV,Karvasker. Indre dyser. OK at rotere baglæns. OFF = I bageste position,,0.0,10.0,,,,,
5e444d27-743f-49da-b335-c8cc74aa42f3,H022_D01_M05_XS024.PV,Karvasker. Indre dyser. OK for at rotere fremad. OFF = I forreste position,,0.0,10.0,,,,,
2f036337-bd83-419f-88a2-5d05074462fb,H022_D01_M05_XS031.PV,Karvasker. Ydre dyser i udgangsposition,,0.0,10.0,,,,,
b4a2101a-5579-4de9-a8bf-deae4a0f7be5,H022_D01_M05_XS032.PV,Dør A står åben,,0.0,10.0,,,,,
a3647c29-6ea5-491f-95a1-ebf0ac80d0ba,H022_D01_M05_XS033.PV,Dør B står åben,,0.0,10.0,,,,,
4314f91c-7d82-4dff-862c-32854d0798b3,H022_D01_M05_XS071.PV,Skyl transportbånd. Kar foran skyl,,0.0,10.0,,,,,
8d1b1110-470e-4135-a045-7b5855074861,H022_D01_M05_XS072.PV,Skyl transportbånd. Kar efter skyl,,0.0,10.0,,,,,
8216b611-cad8-4067-8c1e-9f5419728e9a,H022_D01_M06_EM021.PV,Stacker. Kør bufferbåndet,,0.0,10.0,,,,,
aa67d1b2-0a10-4e35-8bc8-d6be3fa0de36,H022_D01_M06_EM022.PV,Stacker. Kør transportbåndet,,0.0,10.0,,,,,
a42701a6-b11a-4484-8a20-2a94d0210b77,H022_D01_M06_EM023.PV,Stacker. Lift op eller Sænke ned,,0.0,10.0,,,,,
08f583f3-41a6-4d17-a6e5-32044980cdac,H022_D01_M06_EM031.PV,Rotator. Rotere fremad eller tilbage,,0.0,10.0,,,,,
2de04fda-6e84-4ad2-a5bc-307e09b538de,H022_D01_M06_PC051.PV,Stacker. Cylinders ind,,0.0,10.0,,,,,
cc92b7c3-b303-4527-93dc-804b3537f1a8,H022_D01_M06_PC053.PV,Rotator. Hold kar i rotatoren,,0.0,10.0,,,,,
d4bd5d2f-e47d-499b-b200-aaf21fd2f415,H022_D01_M06_XS021.PV,Stacker. Kar på transportbåndet,,0.0,10.0,,,,,
33738379-90cb-4687-adbb-2e94f166b144,H022_D01_M06_XS023.PV,Stacker. Kar ved enden på bufferbåndet,,0.0,10.0,,,,,
17afb50d-6ad7-4653-b564-0dd22a621529,H022_D01_M06_XS031.PV,Rotatoren i tilbage position,,0.0,10.0,,,,,
2d9bb2ee-7c1c-4e01-aa3b-1fa90929d3bb,H022_D01_M06_XS032.PV,Rotatoren i frem position,,0.0,10.0,,,,,
747bdd50-9690-4fe8-8c50-deb33c8bcfaf,H022_D01_M06_XS033.PV,Rotator. Kar klart ind i rotatoren,,0.0,10.0,,,,,
3da1bc07-dcf7-4d9e-b0f0-73f0ebf9701d,H022_D01_M06_XS062.PV,Stacker. Højre cylinder ikke inde i armen. OFF = ude,,0.0,10.0,,,,,
03dd4320-b6a8-4e8c-a386-09bb5574ac7f,H022_D01_M06_XS063.PV,Stacker. Højre cylinder ikke uden for armen. OFF = inde,,0.0,10.0,,,,,
116fd538-903b-400d-8cc6-ed10ac170bc4,H022_D01_M06_XS064.PV,Stacker lift. OK at sænke ned. OFF = Stacker lift i nederste position,,0.0,10.0,,,,,
e5c50bbf-d2cc-4e15-ba6a-a90f03663773,H022_D01_M06_XS065.PV,Stacker lift. OK at løfte op. OFF = Stacker lift i op position,,0.0,10.0,,,,,
52b4afa9-e56c-497d-be85-68e1832e1076,H022_D01_M06_XS066.PV,Stacker lift. Øjet i Stackeren som finder bunden på karet,,0.0,10.0,,,,,
17b964c9-571d-4a2f-8fa3-805989d34aba,H022_D01_M06_XS067.PV,Stacker. Venstre cylinder ikke inde i armen. OFF = ude,,0.0,10.0,,,,,
980ec567-6246-43e8-bef7-11b7be91324d,H022_D01_M06_XS071.PV,Stacker. Venstre cylinder ikke uden for armen. OFF = inde,,0.0,10.0,,,,,
e027ca2d-3dec-4116-a30e-304ec799b331,H022_D01_M07_EM021.PV,Destacker. Kør indføringsbåndet,,0.0,10.0,,,,,
78db7111-05e8-4ad5-acfd-d99c8a1949aa,H022_D01_M07_EM022.PV,Destacker. Kør transportbåndet,,0.0,10.0,,,,,
c8f65ab0-bdfd-4d63-b510-36680140d202,H022_D01_M07_EM023.PV,Detacker. Lift op eller Sænke ned,,0.0,10.0,,,,,
b3f373ea-da89-4113-86ac-62fae7f2f738,H022_D01_M07_EM031.PV,Rotator transportbånd kører,,0.0,10.0,,,,,
ee8d66e0-5909-45d1-9418-d84465d44342,H022_D01_M07_EM032.PV,Rotator. Rotere fremad eller tilbage,,0.0,10.0,,,,,
85a281d7-ac5f-48bf-9144-b76445e51b33,H022_D01_M07_PC051.PV,Destacker. Cylinders ind,,0.0,10.0,,,,,
72a7e8ae-ca3b-4004-b1d3-d03022c7c6dd,H022_D01_M07_XS021.PV,Destacker. Kar på transportbåndet,,0.0,10.0,,,,,
dcb87981-c393-43cb-b194-323f8efcdbce,H022_D01_M07_XS022.PV,Destacker lift. Mere end et kar der skal løftes,,0.0,10.0,,,,,
20b5644b-69f8-441b-a7ec-0423bd783c20,H022_D01_M07_XS024.PV,Destacker indføringsbånd. Kar ved den sidste sensor foran ved Destackeren,,0.0,10.0,,,,,
cb2a2ee9-3082-4bca-beb4-c37617101d6b,H022_D01_M07_XS025.PV,Destacker indføringsbånd. Kar ved den tredje sensor på indføringsbåndet,,0.0,10.0,,,,,
b43f0cd5-a638-4034-b995-3691518f5761,H022_D01_M07_XS026.PV,Destacker indføringsbånd. Kar ved den anden sensor på indføringsbåndet,,0.0,10.0,,,,,
a6a6d276-779c-4134-a77b-695be6629f60,H022_D01_M07_XS027.PV,Destacker indføringsbånd. Kar ved den förste sensor på indføringsbåndet,,0.0,10.0,,,,,
953aed13-b17e-448e-961a-bd3d6db1e829,H022_D01_M07_XS031.PV,Rotatoren i tilbage position,,0.0,10.0,,,,,
1c7d2582-02fe-4c26-bf0a-64a030cabea2,H022_D01_M07_XS032.PV,Rotatoren i frem position,,0.0,10.0,,,,,
c0b9b054-d8ca-4643-9ca0-037462dc98c2,H022_D01_M07_XS033.PV,Rotator. Kar klart på transportbåndet,,0.0,10.0,,,,,
c9f9f1c1-d929-4ead-9120-1ebadafaa63d,H022_D01_M07_XS062.PV,Destacker. Højre cylinder ikke inde i armen. OFF = ude,,0.0,10.0,,,,,
458831ac-51fc-4540-812e-b748e03aa02e,H022_D01_M07_XS063.PV,Destacker. Højre cylinder ikke uden for armen. OFF = inde,,0.0,10.0,,,,,
44c64f8c-4fb4-4a7e-933d-10f4e5646534,H022_D01_M07_XS064.PV,Destacker lift. OK at sænke ned. OFF = Destacker lift i nederste position,,0.0,10.0,,,,,
4f60b688-c856-47be-b19d-b7e40b73dde1,H022_D01_M07_XS065.PV,Destacker lift. OK at løfte op. OFF = Destacker lift i op position,,0.0,10.0,,,,,
c047d6b4-89f1-45ee-903a-0608a5631806,H022_D01_M07_XS066.PV,Destacker lift. Øjet i Destackeren som finder bunden på karet,,0.0,10.0,,,,,
1ee3eaa3-a167-4f4f-8e6b-12681f417fba,H022_D01_M07_XS067.PV,Destacker. Venstre cylinder ikke inde i armen. OFF = ude,,0.0,10.0,,,,,
5a0ea99c-2f66-425c-8919-ebb1da169efc,H022_D01_M07_XS071.PV,Destacker. Venstre cylinder ikke uden for armen. OFF = inde,,0.0,10.0,,,,,
1b0b7b21-e56c-4fcc-a7a7-b22999681de7,H022_D01_M08_EM021.PV,Bund Is Dispenser. Kør indføringsbåndet,,0.0,10.0,,,,,
e869ca33-ed72-4547-993a-f01320f28be8,H022_D01_M08_EM022.PV,Bund Is Dispenser. Kør is-transportbåndet,,0.0,10.0,,,,,
6dde3064-50c6-4a6c-a9d5-0af818b479db,H022_D01_M08_LI061.PV,Is højde i siloen,,-10.0,12.0,,,,,
7e62fc61-feac-44e5-9706-ab520ccf2f33,H022_D01_M08_XS021.PV,Bund Is Dispenser indføringsbånd. Kar i position for is,,0.0,10.0,,,,,
d1a83f22-4467-4364-9474-ebc58af40b78,H022_D01_M08_XS022.PV,Bund Is Dispenser indføringsbånd. Kar ved udgangen på indføringsbåndet,,0.0,10.0,,,,,
c4a001ca-4f65-4cc7-b57b-7868c80ddbf6,H022_D01_M09_EM001.PV,Kryds-transportbånd. Kør transportbåndet  +A09,,0.0,10.0,,,,,
3bc51894-8e89-4b8d-9332-817a54d14032,H022_D01_M09_EM041.PV,Perron transportbånd. Kør transportbåndet L1 +A09,,0.0,10.0,,,,,
6f7c1a60-e9a4-4204-adac-d044dba15fb5,H022_D01_M09_EM042.PV,Lastning transportbånd. Kør transportbåndet L1 +A09,,0.0,10.0,,,,,
bb93de06-92ec-4039-9eca-f9cdc56749b5,H022_D01_M09_EM043.PV,Gathering transportbånd. Kør transportbåndet L1 +A09,,0.0,10.0,,,,,
0d61136d-a361-40f8-8ec0-7e7071aadc39,H022_D01_M09_EM051.PV,Rullebane. Kør Rullebanen L1 +A09,,0.0,10.0,,,,,
cc4eeb8f-dca8-4e85-adf6-2f2a3fdf68bf,H022_D01_M09_EM061.PV,Perron transportbånd. Kør transportbåndet L2 +A09,,0.0,10.0,,,,,
58a678cb-3844-4db9-b754-8e1a73c6df12,H022_D01_M09_EM062.PV,Lastning transportbånd. Kør transportbåndet L2 +A09,,0.0,10.0,,,,,
d00c8ed5-b966-4f47-a631-cb8479271f6f,H022_D01_M09_EM063.PV,Gathering transportbånd. Kør transportbåndet L2 +A09,,0.0,10.0,,,,,
52e98006-95fd-4346-b30f-53556ceed08f,H022_D01_M09_EM071.PV,Rullebane. Kør Rullebanen L2 +A09,,0.0,10.0,,,,,
f6993a93-d118-4b08-bc04-f9a900abca85,H022_D01_M09_EM081.PV,Perron transportbånd. Kør transportbåndet L3 +A09,,0.0,10.0,,,,,
4d3e85b9-5592-41de-9013-793c0233a89a,H022_D01_M09_EM082.PV,Lastning transportbånd. Kør transportbåndet L3 +A09,,0.0,10.0,,,,,
f5ee7974-ab59-4091-9323-b5baa6ea71dc,H022_D01_M09_EM083.PV,Gathering transportbånd. Kør transportbåndet L3 +A09,,0.0,10.0,,,,,
5d095ec0-4604-4371-a844-78ac46078724,H022_D01_M09_EM091.PV,Rullebane. Kør Rullebanen L3 +A09,,0.0,10.0,,,,,
86700b7d-ef76-4c07-933a-e0d5a10f998d,H022_D01_M09_PC111.PV,Løfte op Rullebanen L1 +A09,,0.0,10.0,,,,,
45fd0a5c-bea3-4b2e-8ecf-8c58c208d2cc,H022_D01_M09_PC112.PV,Løfte op Rullebanen L2 +A09,,0.0,10.0,,,,,
4eb5cd0c-6196-4b67-9e37-2916c992fe96,H022_D01_M09_PC113.PV,Løfte op Rullebanen L3 +A09,,0.0,10.0,,,,,
1c2e2b11-1ddb-4bd0-a4eb-335f1ad6f578,H022_D01_M09_XS031.PV,Perron transportbånd. Kar ved ende sensoren L1 +A09,,0.0,10.0,,,,,
a8e0672d-fb86-40d9-b9d2-17c8bedb6507,H022_D01_M09_XS032.PV,Lastning transportbånd. Kar ved ende sensoren L1 +A09,,0.0,10.0,,,,,
b6cc6211-bdec-4277-be82-9f8f87538499,H022_D01_M09_XS033.PV,Gathering transportbånd. Kar ved ende sensoren L1 +A09,,0.0,10.0,,,,,
a2ef5f47-063a-49db-94ad-538a9badf33b,H022_D01_M09_XS034.PV,Rullebanen i ned position L1 +A09,,0.0,10.0,,,,,
449ce7ed-348a-4e49-97e8-945dd31f530a,H022_D01_M09_XS035.PV,Rullebane. Kar ved ende sensoren L1 +A09,,0.0,10.0,,,,,
c0a921e5-5d93-4545-aa78-fecea76f3322,H022_D01_M09_XS036.PV,Perron transportbånd. Kar ved ende sensoren L2 +A09,,0.0,10.0,,,,,
309740f8-18e6-4e0e-8cdf-c17e3c375daa,H022_D01_M09_XS037.PV,Lastning transportbånd. Kar ved ende sensoren L2 +A09,,0.0,10.0,,,,,
f1fa9640-ee70-4225-b6ac-1cce6d0867b8,H022_D01_M09_XS038.PV,Gathering transportbånd. Kar ved ende sensoren L2 +A09,,0.0,10.0,,,,,
6a058dd6-a43f-4c97-bceb-bc99a5ebcb49,H022_D01_M09_XS041.PV,Rullebanen i ned position L2 +A09,,0.0,10.0,,,,,
f1e39690-c3b9-4656-aa85-eed41b28cf77,H022_D01_M09_XS042.PV,Rullebane. Kar ved ende sensoren L2 +A09,,0.0,10.0,,,,,
cec7c36c-694d-499c-9cc3-ba75cfcee75b,H022_D01_M09_XS043.PV,Perron transportbånd. Kar ved ende sensoren L3 +A09,,0.0,10.0,,,,,
a0c3c6e5-32e7-464d-b45d-4b244d820c0d,H022_D01_M09_XS044.PV,Lastning transportbånd. Kar ved ende sensoren L3 +A09,,0.0,10.0,,,,,
6eb111a7-59b3-4658-80b7-05c2e938e958,H022_D01_M09_XS045.PV,Gathering transportbånd. Kar ved ende sensoren L3 +A09,,0.0,10.0,,,,,
202ea360-3ebe-4823-96c5-fe4362139dad,H022_D01_M09_XS046.PV,Rullebanen i ned position L3 +A09,,0.0,10.0,,,,,
fa6968eb-f169-4d03-9da4-460f4dba9cc8,H022_D01_M09_XS047.PV,Rullebane. Kar ved ende sensoren L3 +A09,,0.0,10.0,,,,,
629bde2b-45da-4d3c-a51f-d36b75452370,H022_D01_M10_EM001.PV,Kryds-transportbånd. Kør transportbåndet  +A10,,0.0,10.0,,,,,
25801363-a094-421c-8075-9e4bb3f5be3e,H022_D01_M10_EM041.PV,Perron transportbånd. Kør transportbåndet L4 +A10,,0.0,10.0,,,,,
022a84ab-831c-41ae-83a3-00c84d69c984,H022_D01_M10_EM042.PV,Lastning transportbånd. Kør transportbåndet L4 +A10,,0.0,10.0,,,,,
c21e2cb5-36fd-46c4-b206-ffb946fff017,H022_D01_M10_EM043.PV,Gathering transportbånd. Kør transportbåndet L4 +A10,,0.0,10.0,,,,,
