schema_name,table_name,column_name,data_type,is_nullable,char_max_length,numeric_precision,numeric_scale,column_default
dbo,Ext_TreatmentTypes_v2,SystemDelivered,bit,NO,,,,NULL
dbo,Ext_Vaccination_v2,PopulationID,uniqueidentifier,NO,,,,NULL
dbo,Ext_Vaccination_v2,StartTime,datetime,NO,,,,NULL
dbo,Ext_Vaccination_v2,EndTime,datetime,YES,,,,NULL
dbo,Ext_Vaccination_v2,AverageWeight,float,YES,,53,,NULL
dbo,Ext_Vaccination_v2,Count,int,YES,,10,0,NULL
dbo,Ext_Vaccination_v2,AmountKG,float,YES,,53,,NULL
dbo,Ext_Vaccination_v2,VaccineType,int,YES,,10,0,NULL
dbo,Ext_Vaccination_v2,PricePerIndivid,float,YES,,53,,NULL
dbo,Ext_Vaccination_v2,VaccinationMethod,int,YES,,10,0,NULL
dbo,Ext_Vaccination_v2,VaccineImmunizationPeriod,float,YES,,53,,NULL
dbo,Ext_Vaccination_v2,BathConcentrationMlPerLitre,float,YES,,53,,NULL
dbo,Ext_Vaccination_v2,CurrencyID,int,YES,,10,0,NULL
dbo,Ext_Vaccination_v2,Treatment_Concentration_Solid_Ratio,float,YES,,53,,NULL
dbo,Ext_Vaccination_v2,InjectionNeedleDiameter,float,YES,,53,,NULL
dbo,Ext_Vaccination_v2,InjectionNeedleLength,float,YES,,53,,NULL
dbo,Ext_Vaccination_v2,InjectionDosisMlPerFish,float,YES,,53,,NULL
dbo,Ext_Vaccination_v2,InjectionVaccinatorType,int,YES,,10,0,NULL
dbo,Ext_Vaccination_v2,VaccineExpirationDate,datetime,YES,,,,NULL
dbo,Ext_Vaccination_v2,BathDuration,datetime,YES,,,,NULL
dbo,Ext_Vaccination_v2,VaccinationStartTime,datetime,YES,,,,NULL
dbo,Ext_Vaccination_v2,VaccinationEndTime,datetime,YES,,,,NULL
dbo,Ext_Vaccination_v2,VaccinatorCompanyID,uniqueidentifier,YES,,,,NULL
dbo,Ext_Vaccination_v2,PrescriptionNo,nvarchar,YES,-1,,,NULL
dbo,Ext_Vaccination_v2,VaccineBatchNo,nvarchar,YES,-1,,,NULL
dbo,Ext_VaccinationMethod_v2,VaccinationMethodID,int,NO,,10,0,NULL
dbo,Ext_VaccinationMethod_v2,DefaultText,nvarchar,YES,-1,,,NULL
dbo,Ext_VaccinationMethod_v2,Active,bit,NO,,,,NULL
dbo,Ext_VaccinationMethod_v2,SystemDelivered,bit,NO,,,,NULL
dbo,Ext_VaccinatorType_v2,VaccinatorTypeID,int,NO,,10,0,NULL
dbo,Ext_VaccinatorType_v2,DefaultText,nvarchar,YES,-1,,,NULL
dbo,Ext_VaccinatorType_v2,Active,bit,NO,,,,NULL
dbo,Ext_VaccinatorType_v2,SystemDelivered,bit,NO,,,,NULL
dbo,Ext_VaccineCategory_v2,VaccineCategoryID,int,NO,,10,0,NULL
dbo,Ext_VaccineCategory_v2,DefaultText,nvarchar,YES,-1,,,NULL
dbo,Ext_VaccineCategory_v2,Active,bit,NO,,,,NULL
dbo,Ext_VaccineCategory_v2,SystemDelivered,bit,NO,,,,NULL
dbo,Ext_VaccineTypes_v2,VaccineTypeID,int,NO,,10,0,NULL
dbo,Ext_VaccineTypes_v2,VaccineName,nvarchar,NO,-1,,,NULL
dbo,Ext_VaccineTypes_v2,ProducerID,uniqueidentifier,NO,,,,NULL
dbo,Ext_VaccineTypes_v2,Active,bit,NO,,,,NULL
dbo,Ext_VaccineTypes_v2,SystemDelivered,bit,NO,,,,NULL
dbo,Ext_VaccineTypes_v2,ThresholdTemperature,float,YES,,53,,NULL
dbo,Ext_VaccineTypes_v2,VaccineCategoryID,int,YES,,10,0,NULL
dbo,Ext_WaterSource_v2,WaterTypeID,uniqueidentifier,NO,,,,NULL
dbo,Ext_WaterSource_v2,WaterSourceID,uniqueidentifier,NO,,,,NULL
dbo,Ext_WaterSource_v2,OrgUnitID,uniqueidentifier,NO,,,,NULL
dbo,Ext_WaterSource_v2,WaterSource,nvarchar,NO,-1,,,NULL
dbo,Ext_WaterSource_v2,WaterType,nvarchar,NO,-1,,,NULL
dbo,Ext_WeightSamples_v2,PopulationID,uniqueidentifier,NO,,,,NULL
dbo,Ext_WeightSamples_v2,SampleID,uniqueidentifier,NO,,,,NULL
dbo,Ext_WeightSamples_v2,SampleDate,datetime,NO,,,,NULL
dbo,Ext_WeightSamples_v2,AvgWeight,float,NO,,53,,NULL
dbo,Ext_WeightSamples_v2,CVPercent,float,YES,,53,,NULL
dbo,Ext_WeightSamples_v2,ConditionFactor,float,YES,,53,,NULL
dbo,Ext_WeightSamples_v2,NumberOfFish,float,NO,,53,,NULL
dbo,Ext_WeightSamples_v2,Corrective,bit,NO,,,,NULL
dbo,Ext_WeightSamples_v2,SampleReason,int,NO,,10,0,NULL
dbo,Ext_WeightSamples_v2,OperationType,int,YES,,10,0,NULL
dbo,FADataField,FieldID,nchar,NO,256,,,NULL
dbo,FADataField,NameTextID,int,NO,,10,0,NULL
dbo,FADataField,Name,nvarchar,NO,-1,,,NULL
dbo,FADataField,DescriptionTextID,int,NO,,10,0,NULL
dbo,FADataField,Description,nvarchar,NO,-1,,,NULL
dbo,FADataField,Category,nvarchar,NO,-1,,,NULL
dbo,FADataField,FormulasXml,nvarchar,NO,-1,,,NULL
dbo,FADataField,FilterXml,nvarchar,NO,-1,,,NULL
dbo,FADataField,FormatXml,nvarchar,NO,-1,,,NULL
dbo,FADataField,SystemDelivered,bit,NO,,,,NULL
dbo,FallowReasons,FallowReasonsID,int,NO,,10,0,NULL
dbo,FallowReasons,TextID,int,NO,,10,0,NULL
dbo,FallowReasons,DefaultText,nvarchar,NO,-1,,,NULL
dbo,FallowReasons,Active,bit,NO,,,,NULL
dbo,FallowReasons,SystemDelivered,bit,NO,,,,NULL
dbo,Farm,FarmID,uniqueidentifier,NO,,,,NULL
dbo,Farm,Name,nvarchar,NO,-1,,,NULL
dbo,Farm,FarmNumber,nvarchar,YES,-1,,,NULL
dbo,Farm,LocationID,uniqueidentifier,YES,,,,NULL
dbo,Farm,OwnerCompany,uniqueidentifier,YES,,,,NULL
dbo,Farm,FarmType,int,YES,,10,0,NULL
dbo,Farm,SeabedMapDocumentID,uniqueidentifier,YES,,,,NULL
dbo,Farm,AZEMapObjectID,uniqueidentifier,YES,,,,NULL
dbo,Farm,FarmLimitObjectID,uniqueidentifier,YES,,,,NULL
dbo,FarmDocument,FarmID,uniqueidentifier,NO,,,,NULL
dbo,FarmDocument,DocumentID,uniqueidentifier,NO,,,,NULL
dbo,FCRTableEntries,GrowthModelID,uniqueidentifier,NO,,,,NULL
dbo,FCRTableEntries,Weight,float,NO,,53,,NULL
dbo,FCRTableEntries,Temperature,float,NO,,53,,NULL
dbo,FCRTableEntries,FCR,float,NO,,53,,NULL
dbo,FCRTableEntries,CorrectionFactor,float,YES,,53,,NULL
dbo,FeedApplicableSpecies,FeedTypeID,int,NO,,10,0,NULL
dbo,FeedApplicableSpecies,SpeciesID,int,NO,,10,0,NULL
dbo,FeedBatch,FeedBatchID,uniqueidentifier,NO,,,,NULL
dbo,FeedBatch,FeedTypeID,int,NO,,10,0,NULL
dbo,FeedBatch,FeedStoreID,uniqueidentifier,NO,,,,NULL
dbo,FeedBatch,BatchNumber,nvarchar,NO,128,,,NULL
dbo,FeedBatch,StartTime,datetime,NO,,,,NULL
dbo,FeedBatch,EndTime,datetime,YES,,,,NULL
dbo,FeedBatch,Prescription,nvarchar,YES,-1,,,NULL
dbo,FeedBatch,MedicamentMixRatio,float,YES,,53,,NULL
dbo,FeedBatch,Duplicate,int,NO,,10,0,NULL
dbo,FeedCalibration,FeedCalibrationID,uniqueidentifier,NO,,,,NULL
dbo,FeedCalibration,FromTime,datetime,YES,,,,NULL
dbo,FeedCalibration,ToTime,datetime,YES,,,,NULL
dbo,FeedCalibration,NewAmount,float,NO,,53,,NULL
dbo,FeedCalibration,FeedBatchID,uniqueidentifier,NO,,,,NULL
dbo,FeedCalibration,DistributionStrategyID,int,NO,,10,0,NULL
dbo,FeedCalibration,CalibrationTime,datetime,NO,,,,NULL
dbo,FeedCalibration,OriginalAmount,float,YES,,53,,NULL
dbo,FeedCalibration,RegisteredBy,uniqueidentifier,YES,,,,NULL
dbo,FeedCalibration,RegistrationTime,datetime,YES,,,,NULL
dbo,FeedCalibrationUnit,FeedCalibrationID,uniqueidentifier,NO,,,,NULL
dbo,FeedCalibrationUnit,ContainerID,uniqueidentifier,NO,,,,NULL
dbo,FeedCategory,FeedCategoryID,int,NO,,10,0,NULL
dbo,FeedCategory,TextID,int,NO,,10,0,NULL
dbo,FeedCategory,DefaultText,nvarchar,NO,-1,,,NULL
dbo,FeedCategory,Active,bit,NO,,,,NULL
dbo,FeedCategory,SystemDelivered,bit,NO,,,,NULL
dbo,FeedChangeTablePrice,FeedChangeTableID,uniqueidentifier,NO,,,,NULL
dbo,FeedChangeTablePrice,FromPeriodID,uniqueidentifier,NO,,,,NULL
dbo,FeedChangeTablePrice,FeedTypeID,int,NO,,10,0,NULL
dbo,FeedChangeTablePrice,Price,float,NO,,53,,NULL
dbo,FeedChangeTables,FeedChangeTableID,uniqueidentifier,NO,,,,NULL
dbo,FeedChangeTableShare,FeedChangeTableID,uniqueidentifier,NO,,,,NULL
dbo,FeedChangeTableShare,FromWeight,float,NO,,53,,NULL
dbo,FeedChangeTableShare,FeedTypeID,int,NO,,10,0,NULL
dbo,FeedChangeTableShare,Share,float,NO,,53,,NULL
dbo,FeedCollection,ActionID,uniqueidentifier,NO,,,,NULL
dbo,FeedCollection,RecoveryShareUsedToday,float,NO,,53,,NULL
dbo,FeedCollection,IsRecoveryShareSetToday,bit,NO,,,,NULL
dbo,FeedCollection,RecoveryShareSetToday,float,YES,,53,,NULL
dbo,FeedCollection,WetAmount,float,YES,,53,,NULL
dbo,FeedCollection,DryAmount,float,YES,,53,,NULL
dbo,FeedCollection,WaterShareInFeedUsedToday,float,YES,,53,,NULL
dbo,FeedCollection,WetToPelletFactorUsedToday,float,YES,,53,,NULL
dbo,FeedCollection,DistributeCollectedFeedFrom,datetime,YES,,,,NULL
dbo,Feeding,ActionID,uniqueidentifier,NO,,,,NULL
dbo,Feeding,FeedAmount,float,NO,,53,,NULL
dbo,Feeding,FeedTypeID,int,NO,,10,0,NULL
dbo,Feeding,FeedBatchID,uniqueidentifier,YES,,,,NULL
dbo,Feeding,FeedWasteAmount,float,YES,,53,,NULL
dbo,Feeding,HuonDO,float,YES,,53,,NULL
dbo,Feeding,HuonBinRefill,float,YES,,53,,NULL
dbo,Feeding,AdjustedAmount,float,YES,,53,,NULL
dbo,Feeding,FeedCalibrationID,uniqueidentifier,YES,,,,NULL
dbo,Feeding,ImportedFrom,tinyint,YES,,3,0,NULL
dbo,Feeding,ReasonForFeedingID,int,YES,,10,0,NULL
dbo,Feeding,OperationStartTime,datetime,NO,,,,NULL
dbo,FeedingMethods,FeedingMethodsID,int,NO,,10,0,NULL
dbo,FeedingMethods,TextID,int,NO,,10,0,NULL
dbo,FeedingMethods,DefaultText,nvarchar,NO,-1,,,NULL
dbo,FeedingMethods,Active,bit,NO,,,,NULL
dbo,FeedingMethods,SystemDelivered,bit,NO,,,,NULL
dbo,FeedMainRawMaterials,FeedRawMaterialID,int,NO,,10,0,NULL
dbo,FeedMainRawMaterials,FeedTypeID,int,NO,,10,0,NULL
dbo,FeedMainRawMaterials,ShareOfTotal,float,NO,,53,,NULL
dbo,FeedMedicineContents,ActiveSubstanceID,int,NO,,10,0,NULL
dbo,FeedMedicineContents,FeedTypeID,int,NO,,10,0,NULL
dbo,FeedMedicineContents,Concentration,float,NO,,53,,NULL
dbo,FeedMessageActiveSubstanceMapping,ValueInMessage,nchar,NO,128,,,NULL
dbo,FeedMessageActiveSubstanceMapping,ActiveSubstanceID,int,NO,,10,0,NULL
dbo,FeedMessagePasswords,SupplierID,uniqueidentifier,NO,,,,NULL
dbo,FeedMessagePasswords,CustomerID,nchar,NO,128,,,NULL
dbo,FeedMessagePasswords,Password,nvarchar,NO,-1,,,NULL
dbo,FeedMessagePigmentTypeMapping,ValueInMessage,nchar,NO,128,,,NULL
dbo,FeedMessagePigmentTypeMapping,PigmentTypeID,int,NO,,10,0,NULL
dbo,FeedMessageRawMaterialMapping,ValueInMessage,nchar,NO,128,,,NULL
dbo,FeedMessageRawMaterialMapping,FeedRawMaterialID,int,NO,,10,0,NULL
dbo,FeedMessages,SupplierID,uniqueidentifier,NO,,,,NULL
dbo,FeedMessages,FeedStoreID,uniqueidentifier,NO,,,,NULL
dbo,FeedMessages,FeedMessageID,uniqueidentifier,NO,,,,NULL
dbo,FeedMessages,DownloadTime,datetime,NO,,,,NULL
dbo,FeedMessages,UploadTime,datetime,YES,,,,NULL
dbo,FeedMessages,MessageString,nvarchar,NO,-1,,,NULL
dbo,FeedMessages,IgnoredByUser,uniqueidentifier,YES,,,,NULL
dbo,FeedMessages,DownloadedByUser,uniqueidentifier,NO,,,,NULL
dbo,FeedPigmentContents,PigmentTypeID,int,NO,,10,0,NULL
dbo,FeedPigmentContents,FeedTypeID,int,NO,,10,0,NULL
dbo,FeedPigmentContents,Concentration,float,NO,,53,,NULL
dbo,FeedProductionMethod,FeedProductionMethodID,int,NO,,10,0,NULL
dbo,FeedProductionMethod,TextID,int,NO,,10,0,NULL
dbo,FeedProductionMethod,DefaultText,nvarchar,NO,-1,,,NULL
dbo,FeedProductionMethod,Active,bit,NO,,,,NULL
dbo,FeedProductionMethod,SystemDelivered,bit,NO,,,,NULL
dbo,FeedProperties,FeedTypeID,int,NO,,10,0,NULL
dbo,FeedProperties,FeedPropertyTypeID,int,NO,,10,0,NULL
dbo,FeedProperties,FloatValue,float,YES,,53,,NULL
dbo,FeedProperties,StringValue,nvarchar,YES,-1,,,NULL
dbo,FeedProperties,DateValue,datetime,YES,,,,NULL
dbo,FeedProperties,BoolValue,bit,YES,,,,NULL
dbo,FeedPropertyTypes,FeedPropertyTypeID,int,NO,,10,0,NULL
dbo,FeedPropertyTypes,TextID,int,NO,,10,0,NULL
dbo,FeedPropertyTypes,Category,int,YES,,10,0,NULL
dbo,FeedPropertyTypes,DefaultText,nvarchar,NO,-1,,,NULL
dbo,FeedPropertyTypes,Active,bit,NO,,,,NULL
dbo,FeedPropertyTypes,SystemDelivered,bit,NO,,,,NULL
dbo,FeedRawMaterial,FeedRawMaterialID,int,NO,,10,0,NULL
dbo,FeedRawMaterial,TextID,int,NO,,10,0,NULL
dbo,FeedRawMaterial,DefaultText,nvarchar,NO,-1,,,NULL
dbo,FeedRawMaterial,Active,bit,NO,,,,NULL
dbo,FeedRawMaterial,SystemDelivered,bit,NO,,,,NULL
dbo,FeedReceptionBatches,FeedReceptionID,uniqueidentifier,NO,,,,NULL
dbo,FeedReceptionBatches,PackingTypeID,int,YES,,10,0,NULL
dbo,FeedReceptionBatches,CurrencyID,int,YES,,10,0,NULL
dbo,FeedReceptionBatches,PricePerKg,float,YES,,53,,NULL
dbo,FeedReceptionBatches,ProductionDate,datetime,YES,,,,NULL
dbo,FeedReceptionBatches,ReceptionAmount,float,NO,,53,,NULL
dbo,FeedReceptionBatches,FeedBatchID,uniqueidentifier,NO,,,,NULL
dbo,FeedReceptionBatches,OutOfDate,datetime,YES,,,,NULL
dbo,FeedReceptionBatches,ReceiptNumber,nvarchar,YES,-1,,,NULL
dbo,FeedReceptionBatches,FeedReceptionLineNumber,int,NO,,10,0,NULL
dbo,FeedReceptionBatches,SuppliersBatchNumber,nvarchar,YES,-1,,,NULL
dbo,FeedReceptions,FeedReceptionID,uniqueidentifier,NO,,,,NULL
dbo,FeedReceptions,ReceptionTime,datetime,NO,,,,NULL
dbo,FeedReceptions,GTIN,nvarchar,NO,-1,,,NULL
dbo,FeedReceptions,OrderNumber,nvarchar,YES,-1,,,NULL
dbo,FeedReceptions,SupplierID,uniqueidentifier,NO,,,,NULL
dbo,FeedReceptions,TransporterID,uniqueidentifier,YES,,,,NULL
dbo,FeedReceptions,TransportCarrierID,uniqueidentifier,YES,,,,NULL
dbo,FeedReceptions,TransportDocumentNumber,int,YES,,10,0,NULL
dbo,FeedReceptions,TransportOrderNumber,nvarchar,YES,-1,,,NULL
dbo,FeedReceptions,DeliveryReasonsID,int,YES,,10,0,NULL
dbo,FeedReceptions,Comment,nvarchar,YES,-1,,,NULL
dbo,FeedReceptions,TransportMethodID,int,YES,,10,0,NULL
dbo,FeedReceptions,OurOrderNo,nvarchar,YES,-1,,,NULL
dbo,FeedReceptions,OurReference,nvarchar,YES,-1,,,NULL
dbo,FeedReceptions,ShippingDate,datetime,YES,,,,NULL
dbo,FeedReceptions,SSCCNumber,nvarchar,YES,-1,,,NULL
dbo,FeedReceptions,DeliveryTerms,nvarchar,YES,-1,,,NULL
dbo,FeedReceptions,DeliveryNoteNumber,nvarchar,YES,-1,,,NULL
dbo,FeedReceptions,FeedMessageID,uniqueidentifier,YES,,,,NULL
dbo,FeedReceptionSample,FeedReceptionID,uniqueidentifier,NO,,,,NULL
dbo,FeedReceptionSample,FeedReceptionLineNumber,int,NO,,10,0,NULL
dbo,FeedReceptionSample,ParameterID,int,NO,,10,0,NULL
dbo,FeedReceptionSample,StringValue,nvarchar,YES,128,,,NULL
dbo,FeedReceptionSample,BoolValue,bit,YES,,,,NULL
dbo,FeedReceptionSample,DateTimeValue,datetime,YES,,,,NULL
dbo,FeedReceptionSample,DoubleValue,float,YES,,53,,NULL
dbo,FeedReceptionSampleParameter,ParameterID,int,NO,,10,0,NULL
dbo,FeedReceptionSampleParameter,Name,nvarchar,NO,128,,,NULL
dbo,FeedReceptionSampleParameter,TextID,int,NO,,10,0,NULL
dbo,FeedReceptionSampleParameter,DataType,int,NO,,10,0,NULL
dbo,FeedReceptionSampleParameter,SystemDelivered,bit,NO,,,,NULL
dbo,FeedReceptionSampleParameter,Active,bit,NO,,,,NULL
dbo,FeedStore,FeedStoreID,uniqueidentifier,NO,,,,NULL
dbo,FeedStore,FeedStoreTypeID,int,NO,,10,0,NULL
dbo,FeedStore,Name,nvarchar,NO,-1,,,NULL
dbo,FeedStore,Capacity,float,YES,,53,,NULL
dbo,FeedStore,OrgUnitID,uniqueidentifier,NO,,,,NULL
dbo,FeedStore,Active,bit,NO,,,,NULL
dbo,FeedStoreAccess,FeedStoreID,uniqueidentifier,NO,,,,NULL
dbo,FeedStoreAccess,OrgUnitID,uniqueidentifier,NO,,,,NULL
dbo,FeedStoreAccess,Access,tinyint,NO,,3,0,NULL
dbo,FeedStoreAndSupplierConnection,SupplierID,uniqueidentifier,NO,,,,NULL
dbo,FeedStoreAndSupplierConnection,FeedStoreID,uniqueidentifier,NO,,,,NULL
dbo,FeedStoreAndSupplierConnection,CustomerID,nchar,NO,128,,,NULL
dbo,FeedStoreUnitAssignment,AssignmentID,uniqueidentifier,NO,,,,NULL
dbo,FeedStoreUnitAssignment,FeedStoreID,uniqueidentifier,NO,,,,NULL
dbo,FeedStoreUnitAssignment,ContainerID,uniqueidentifier,NO,,,,NULL
dbo,FeedStoreUnitAssignment,StartDate,datetime,NO,,,,NULL
dbo,FeedStoreUnitAssignment,EndDate,datetime,YES,,,,NULL
dbo,FeedTransfer,FeedTransferID,uniqueidentifier,NO,,,,NULL
dbo,FeedTransfer,StartTime,datetime,NO,,,,NULL
dbo,FeedTransfer,EndTime,datetime,YES,,,,NULL
dbo,FeedTransfer,TransferCauseID,int,YES,,10,0,NULL
dbo,FeedTransfer,SourceFeedBatchID,uniqueidentifier,NO,,,,NULL
dbo,FeedTransfer,DestinationFeedBatchID,uniqueidentifier,NO,,,,NULL
dbo,FeedTransfer,Amount,float,NO,,53,,NULL
dbo,FeedTransfer,TransporterID,uniqueidentifier,YES,,,,NULL
dbo,FeedTransfer,TransportMethodID,int,YES,,10,0,NULL
dbo,FeedTransfer,GTIN,nvarchar,YES,-1,,,NULL
dbo,FeedTransfer,InternalTransferID,nvarchar,YES,-1,,,NULL
dbo,FeedTransfer,Comment,nvarchar,YES,-1,,,NULL
dbo,FeedTransfer,TransportCarrierID,uniqueidentifier,YES,,,,NULL
dbo,FeedTransfer,RegisteredBy,uniqueidentifier,YES,,,,NULL
dbo,FeedTransfer,RegistrationTime,datetime,YES,,,,NULL
dbo,FeedTransferCauses,FeedTransferCausesID,int,NO,,10,0,NULL
dbo,FeedTransferCauses,TextID,int,NO,,10,0,NULL
dbo,FeedTransferCauses,DefaultText,nvarchar,NO,-1,,,NULL
dbo,FeedTransferCauses,Active,bit,NO,,,,NULL
dbo,FeedTransferCauses,SystemDelivered,bit,NO,,,,NULL
dbo,FeedTypes,FeedTypeID,int,NO,,10,0,NULL
dbo,FeedTypes,Name,nvarchar,NO,-1,,,NULL
dbo,FeedTypes,FamilyName,nvarchar,YES,-1,,,NULL
dbo,FeedTypes,Active,bit,NO,,,,NULL
dbo,FeedTypes,SystemDelivered,bit,NO,,,,NULL
dbo,FeedTypes,SupplierID,uniqueidentifier,YES,,,,NULL
dbo,FeedTypes,Discontinued,bit,NO,,,,NULL
dbo,FeedTypes,DeclaredBySupplier,bit,YES,,,,NULL
dbo,FeedTypes,IsWrasse,bit,NO,,,,NULL
dbo,FeedTypes,Medicament,int,YES,,10,0,NULL
dbo,FeedTypes,MedicamentMixRatio,float,YES,,53,,NULL
dbo,FeedTypes,CreateTreatmentWhenFeeding,bit,YES,,,,NULL
dbo,FFAccount,AccountID,uniqueidentifier,NO,,,,NULL
dbo,FFAccount,FinancialSetupID,uniqueidentifier,NO,,,,NULL
dbo,FFAccount,AccountName,nvarchar,NO,255,,,NULL
dbo,FFAccount,AccountNumber,nvarchar,NO,50,,,NULL
dbo,FFAccount,AccountGroupID,int,NO,,10,0,NULL
dbo,FFAccount,AccountTypeID,int,NO,,10,0,NULL
dbo,FFAccount,CalculationType,int,NO,,10,0,NULL
dbo,FFAccount,Import,bit,NO,,,,NULL
dbo,FFAccount,ChargeProfileID,uniqueidentifier,YES,,,,NULL
dbo,FFAccount,PaymentProfileID,uniqueidentifier,YES,,,,NULL
dbo,FFAccount,OffsetAccountID,uniqueidentifier,YES,,,,NULL
dbo,FFAccount,IncludeInCostToStock,bit,NO,,,,NULL
dbo,FFAccount,IncludeInProdCost,bit,NO,,,,NULL
dbo,FFAccount,AccountGroupProcessingID,int,YES,,10,0,NULL
dbo,FFAccount,AccountGroupConsolidatedID,int,YES,,10,0,NULL
dbo,FFAccount,AccountGroupAdminID,int,YES,,10,0,NULL
dbo,FFAccount,CalculationTypeVaccineCategoryID,int,YES,,10,0,NULL
dbo,FFAccountDistribution,AccountDistProfileID,uniqueidentifier,NO,,,,NULL
dbo,FFAccountDistribution,AccountID,uniqueidentifier,NO,,,,NULL
dbo,FFAccountDistribution,DistributionKey,int,NO,,10,0,NULL
dbo,FFAccountDistribution,DistributionKeyEmptyPeriods,int,NO,,10,0,NULL
dbo,FFAccountDistributionProfile,ID,uniqueidentifier,NO,,,,NULL
dbo,FFAccountDistributionProfile,Name,nvarchar,NO,-1,,,NULL
dbo,FFAccountDistributionProfile,FinancialSetupID,uniqueidentifier,NO,,,,NULL
dbo,FFAccountGroup,AccountGroupID,int,NO,,10,0,NULL
dbo,FFAccountGroup,TextID,int,NO,,10,0,NULL
dbo,FFAccountGroup,DefaultText,nvarchar,NO,-1,,,NULL
dbo,FFAccountGroup,Active,bit,NO,,,,NULL
dbo,FFAccountGroup,SystemDelivered,bit,NO,,,,NULL
dbo,FFBioFeeding,FinancialScenarioID,uniqueidentifier,NO,,,,NULL
dbo,FFBioFeeding,PeriodID,uniqueidentifier,NO,,,,NULL
dbo,FFBioFeeding,Generation,int,NO,,10,0,NULL
dbo,FFBioFeeding,SpeciesID,int,NO,,10,0,NULL
dbo,FFBioFeeding,FishTypeID,int,NO,,10,0,NULL
dbo,FFBioFeeding,SiteID,uniqueidentifier,NO,,,,NULL
dbo,FFBioFeeding,CostingProjectID,int,NO,,10,0,NULL
dbo,FFBioFeeding,FeedAmount,float,NO,,53,,NULL
dbo,FFBioFeeding,FeedCost,float,NO,,53,,NULL
dbo,FFBioHarvest,FinancialScenarioID,uniqueidentifier,NO,,,,NULL
dbo,FFBioHarvest,PeriodID,uniqueidentifier,NO,,,,NULL
dbo,FFBioHarvest,Generation,int,NO,,10,0,NULL
dbo,FFBioHarvest,SpeciesID,int,NO,,10,0,NULL
dbo,FFBioHarvest,FishTypeID,int,NO,,10,0,NULL
dbo,FFBioHarvest,SiteID,uniqueidentifier,NO,,,,NULL
dbo,FFBioHarvest,CostingProjectID,int,NO,,10,0,NULL
dbo,FFBioHarvest,HarvestCost,float,NO,,53,,NULL
dbo,FFBioHarvest,HarvestIncome,float,NO,,53,,NULL
dbo,FFBioHarvest,HarvestCount,float,NO,,53,,NULL
dbo,FFBioHarvest,HarvestGrossBiomass,float,NO,,53,,NULL
dbo,FFBioHarvest,HarvestNetBiomass,float,NO,,53,,NULL
dbo,FFBioInput,FinancialScenarioID,uniqueidentifier,NO,,,,NULL
dbo,FFBioInput,PeriodID,uniqueidentifier,NO,,,,NULL
dbo,FFBioInput,Generation,int,NO,,10,0,NULL
dbo,FFBioInput,SpeciesID,int,NO,,10,0,NULL
dbo,FFBioInput,FishTypeID,int,NO,,10,0,NULL
dbo,FFBioInput,SiteID,uniqueidentifier,NO,,,,NULL
dbo,FFBioInput,CostingProjectID,int,NO,,10,0,NULL
dbo,FFBioInput,InputCost,float,NO,,53,,NULL
dbo,FFBioInput,InputCount,float,NO,,53,,NULL
dbo,FFBioInput,InputBiomass,float,NO,,53,,NULL
dbo,FFBioSale,FinancialScenarioID,uniqueidentifier,NO,,,,NULL
dbo,FFBioSale,PeriodID,uniqueidentifier,NO,,,,NULL
dbo,FFBioSale,Generation,int,NO,,10,0,NULL
dbo,FFBioSale,SpeciesID,int,NO,,10,0,NULL
dbo,FFBioSale,FishTypeID,int,NO,,10,0,NULL
dbo,FFBioSale,SiteID,uniqueidentifier,NO,,,,NULL
dbo,FFBioSale,CostingProjectID,int,NO,,10,0,NULL
dbo,FFBioSale,SaleCost,float,NO,,53,,NULL
dbo,FFBioSale,SaleCount,float,NO,,53,,NULL
dbo,FFBioSale,SaleBiomass,float,NO,,53,,NULL
dbo,FFBioSale,SaleIncome,float,NO,,53,,NULL
dbo,FFBioTransfer,FinancialScenarioID,uniqueidentifier,NO,,,,NULL
dbo,FFBioTransfer,PeriodID,uniqueidentifier,NO,,,,NULL
dbo,FFBioTransfer,Generation,int,NO,,10,0,NULL
dbo,FFBioTransfer,SpeciesID,int,NO,,10,0,NULL
dbo,FFBioTransfer,FishTypeID,int,NO,,10,0,NULL
dbo,FFBioTransfer,SiteID,uniqueidentifier,NO,,,,NULL
dbo,FFBioTransfer,CostingProjectID,int,NO,,10,0,NULL
dbo,FFBioTransfer,TransferCost,float,NO,,53,,NULL
dbo,FFBioTransfer,TransferCount,float,NO,,53,,NULL
dbo,FFBioTransfer,TransferBiomass,float,NO,,53,,NULL
dbo,FFBioUserDefinedCost,FinancialScenarioID,uniqueidentifier,NO,,,,NULL
dbo,FFBioUserDefinedCost,PeriodID,uniqueidentifier,NO,,,,NULL
dbo,FFBioUserDefinedCost,Generation,int,NO,,10,0,NULL
dbo,FFBioUserDefinedCost,SpeciesID,int,NO,,10,0,NULL
dbo,FFBioUserDefinedCost,FishTypeID,int,NO,,10,0,NULL
dbo,FFBioUserDefinedCost,SiteID,uniqueidentifier,NO,,,,NULL
dbo,FFBioUserDefinedCost,CostingProjectID,int,NO,,10,0,NULL
dbo,FFBioUserDefinedCost,CostTypeID,int,NO,,10,0,NULL
dbo,FFBioUserDefinedCost,HarvestPlantContactID,uniqueidentifier,NO,,,,NULL
dbo,FFBioUserDefinedCost,BioFactor,float,NO,,53,,NULL
