stage,stage_name,population_id,container_id,container_name,start_time,end_time,duration_days,stage_source
Unknown,Unknown,CBAD5C71-C3EF-480E-86F9-8A4F0C1C9BD2,FDE2DBDF-FAB3-447B-8A26-5614BEFF7510,07,2024-05-23 11:56:07,2024-05-23 11:56:07,0.00,
Adult,Ongrowing,6FC7561E-3C67-4933-A691-55AC78C36F57,17FD50D3-AFC4-4C66-92D4-4BA49FE3311A,17,2024-05-23 22:56:07,2024-05-23 22:56:07,0.00,operation_stage_changes
Adult,Ongrowing,9982E16E-3F98-46BF-BDAD-0D1C1FE930C7,6D163EDF-902A-4936-B227-C653748A9197,20,2024-05-23 23:56:07,2024-05-23 23:56:07,0.00,operation_stage_changes
Adult,Ongrowing,AEF1A4CB-15F7-4971-9E31-91797C83AFCA,66428F7F-853E-4F10-8EC8-EA34C27D0372,05,2024-05-29 14:42:51,2024-05-29 16:41:13,0.08,operation_stage_changes
Adult,Ongrowing,13EB805E-59CB-4FAC-9DF8-1C9D37492F47,66428F7F-853E-4F10-8EC8-EA34C27D0372,05,2024-05-29 16:41:13,2024-05-29 16:41:13,0.00,operation_stage_changes
Adult,Ongrowing,A1166622-E878-406A-83EF-63CFEE358D1F,66428F7F-853E-4F10-8EC8-EA34C27D0372,05,2024-05-30 15:44:29,2024-05-30 15:44:29,0.00,operation_stage_changes
Adult,Ongrowing,A7790D6A-F9D0-480D-A8A4-6FAD288261D9,66428F7F-853E-4F10-8EC8-EA34C27D0372,05,2024-05-30 18:44:29,2024-05-30 18:44:29,0.00,operation_stage_changes
Adult,Ongrowing,9DBADB38-0B7F-4BBC-AA6A-85524E2B03EB,66428F7F-853E-4F10-8EC8-EA34C27D0372,05,2024-05-31 14:34:46,2024-05-31 14:34:46,0.00,operation_stage_changes
Adult,Ongrowing,412650F9-D204-40D7-9723-E90C3039F86B,66428F7F-853E-4F10-8EC8-EA34C27D0372,05,2024-05-31 23:30:43,2024-05-31 23:30:43,0.00,operation_stage_changes
Adult,Ongrowing,7B511DB1-8318-4EB2-AC86-6B6DA010AA08,C5CEA294-1613-4213-9491-C38513C61433,04,2024-06-03 15:55:52,2024-06-03 18:55:52,0.12,operation_stage_changes
Adult,Ongrowing,3EDECFF2-13C5-42DC-AAB3-BAB50382833C,C5CEA294-1613-4213-9491-C38513C61433,04,2024-06-03 18:55:52,2024-06-03 18:55:52,0.00,operation_stage_changes
Adult,Ongrowing,D610EA0F-B950-4295-BA38-7A14F2904F9D,C5CEA294-1613-4213-9491-C38513C61433,04,2024-06-03 22:53:48,2024-06-03 22:53:48,0.00,operation_stage_changes
Adult,Ongrowing,73CE559D-50AB-4B7B-82A6-CB3E09122603,C5CEA294-1613-4213-9491-C38513C61433,04,2024-06-04 09:11:51,2024-06-04 09:11:51,0.00,operation_stage_changes
Adult,Ongrowing,1CDAB7B2-9770-4579-B8FF-4D733C80AA15,14E0CCB7-2166-488F-9FB1-9D4AEC5D0B82,05,2024-06-04 09:24:59,2024-06-04 09:26:57,0.00,operation_stage_changes
Adult,Ongrowing,320BFE6D-F034-4C55-BFFC-725D3C6A93F0,14E0CCB7-2166-488F-9FB1-9D4AEC5D0B82,05,2024-06-04 09:26:57,2024-06-04 09:26:57,0.00,operation_stage_changes
Adult,Ongrowing,DC0A46E2-2663-4BEC-B004-3F38C48A97C3,EA7DDD95-0CA2-46ED-8021-EFE3F70D7CA0,06,2024-06-04 09:29:22,2024-06-05 20:48:40,1.47,operation_stage_changes
Adult,Ongrowing,C1CF1AED-E098-4BA5-BEC0-20052D1D7997,EA7DDD95-0CA2-46ED-8021-EFE3F70D7CA0,06,2024-06-05 20:48:40,2024-06-05 20:48:40,0.00,operation_stage_changes
Adult,Ongrowing,49D0A1EC-B882-4285-A581-FF82511D945C,EA7DDD95-0CA2-46ED-8021-EFE3F70D7CA0,06,2024-06-05 21:48:40,2024-06-05 21:48:40,0.00,operation_stage_changes
Adult,Ongrowing,E25F1761-1108-48B0-8862-D24BDD442831,EA7DDD95-0CA2-46ED-8021-EFE3F70D7CA0,06,2024-06-05 23:48:40,2024-06-05 23:48:40,0.00,operation_stage_changes
Adult,Ongrowing,DFC1B476-82B0-4913-8185-6588314458E2,54E55714-0944-43A4-9029-85F64495D4B0,03,2024-06-10 15:27:23,2024-11-28 15:34:08,171.00,operation_stage_changes
Adult,Ongrowing,1FC6C7E6-E8FB-4DDA-A070-8D887751ECE0,088FAC00-5BCA-46F8-B054-EC53A464831E,02,2024-06-11 18:07:19,2024-06-17 13:25:20,5.80,operation_stage_changes
Adult,Ongrowing,2D4FFE2B-41D9-4D17-A3C4-F78E2CC80500,088FAC00-5BCA-46F8-B054-EC53A464831E,02,2024-06-17 13:25:20,2024-06-17 13:25:20,0.00,operation_stage_changes
Adult,Ongrowing,06EF78AF-8972-4E23-B115-332BAD91E618,088FAC00-5BCA-46F8-B054-EC53A464831E,02,2024-06-17 16:25:20,2024-06-17 16:25:20,0.00,operation_stage_changes
Adult,Ongrowing,B64B80C9-C141-42DC-B016-C26BBD21DEE8,AAE4140B-9BFE-4106-9F94-929450A79142,01,2024-06-17 17:25:20,2024-06-17 19:25:20,0.08,operation_stage_changes
Adult,Ongrowing,7411CF50-58A2-4D53-A131-386EEA5FD494,AAE4140B-9BFE-4106-9F94-929450A79142,01,2024-06-17 19:25:20,2024-06-17 19:25:20,0.00,operation_stage_changes
Adult,Ongrowing,E0ED48EC-C8E8-4C5F-8ACF-CC4BC45367D6,088FAC00-5BCA-46F8-B054-EC53A464831E,02,2024-06-17 20:25:20,2024-06-17 20:25:20,0.00,operation_stage_changes
Adult,Ongrowing,636902B2-889E-4D42-B7FD-0B720648329F,AAE4140B-9BFE-4106-9F94-929450A79142,01,2024-06-17 22:25:20,2024-06-17 22:25:20,0.00,operation_stage_changes
Adult,Ongrowing,3AB62CEC-2B42-4B2F-8328-A86704A9372F,AAE4140B-9BFE-4106-9F94-929450A79142,01,2024-06-19 11:32:48,2024-06-19 11:32:48,0.00,operation_stage_changes
Adult,Ongrowing,96B00822-6664-443A-8964-3564DE290B55,C5F55EA4-2341-4BA7-AD4D-037A4238D8AE,06,2024-06-19 12:43:09,2024-06-19 13:43:09,0.04,operation_stage_changes
Adult,Ongrowing,C7213157-1C4E-47B0-B628-F93909940D05,C5F55EA4-2341-4BA7-AD4D-037A4238D8AE,06,2024-06-19 13:43:09,2024-06-19 13:43:09,0.00,operation_stage_changes
Adult,Ongrowing,6355C5A4-4E7B-4C6F-9558-0B7C5B4D0D2B,C5F55EA4-2341-4BA7-AD4D-037A4238D8AE,06,2024-06-19 14:43:09,2024-06-19 14:43:09,0.00,operation_stage_changes
Adult,Ongrowing,AE420FC1-B53E-44F5-8019-FE0E3A81E8D8,C5F55EA4-2341-4BA7-AD4D-037A4238D8AE,06,2024-06-19 15:43:09,2024-06-19 15:43:09,0.00,operation_stage_changes
Adult,Ongrowing,84E34547-FF63-49E9-B615-C62133A456A6,C5F55EA4-2341-4BA7-AD4D-037A4238D8AE,06,2024-06-19 16:43:09,2024-06-19 16:43:09,0.00,operation_stage_changes
Adult,Ongrowing,1FED64B6-6D7B-4E28-9251-9C07B8263601,C35EF30F-CC02-465E-8D1E-4D3D8686CF06,04,2024-06-19 17:43:09,2024-06-28 23:48:40,9.25,operation_stage_changes
Adult,Ongrowing,4A95D1C3-74D4-4DBC-8A50-ADC964B24A36,C5F55EA4-2341-4BA7-AD4D-037A4238D8AE,06,2024-06-19 18:43:09,2024-06-19 18:43:09,0.00,operation_stage_changes
Adult,Ongrowing,6DE32910-9CDC-476A-A01D-4BBF43B1D061,C5F55EA4-2341-4BA7-AD4D-037A4238D8AE,06,2024-06-19 19:43:09,2024-06-19 19:43:09,0.00,operation_stage_changes
Adult,Ongrowing,D4670D45-04F1-47E3-863D-17D4BA49F696,C35EF30F-CC02-465E-8D1E-4D3D8686CF06,04,2024-06-28 23:48:40,2024-06-28 23:48:40,0.00,operation_stage_changes
